id	airline	tweet	label
163825	SouthWest	Hmm, @SouthwestAir just posted gate 18A in LAX for a flight - where the heck is that? new gate numbering or remote?	0
5747	United	@KaralynWest @united @AmericanAir it looks like we are in a competition here. I cheat though and keep some old ones Ã°Å¸ËœÂ http://t.co/iAP1VT06g2	1
166256	SouthWest	@SouthwestAir Once again, your in-flight wifi is a waste &amp; frustration. Horrible for this biz traveler. #epicfail #travelerswoes #southwest	0
52039	AlaskaAir	@poppaboo yes @AlaskaAir is amazing, very sad they'll be gone in a few years. Delta and southwest are good as well	1
128737	VirginAmerica	@VirginAmerica - your seat change system sucks !!	0
160039	SouthWest	Will NEVER buy airplane wifi again! So SLOW!!! It's not worth the $8 I paid! @SouthwestAir	0
166931	United	@united sitting on the Tarmac for 2 hr 35 minutes on ua3741 in IAH. Hope we get off before 3 hours tonight	0
79093	JetBlue	@JetBlue delayed at #ROC Baby having a meltdown so I rebooked. Staff was awesome ðŸ‘ðŸ˜€	1
125725	VirginAmerica	Please I want to fly @VirginAmerica so bad, can you please get me a ticket to fly? #getmeonboard	1
135870	United	Kudos to @delta for *proactive* customer service. 5yrs with @united and I never saw this, even when I DID complain http://t.co/Fp6N0PAPes	1
155343	United	@united express? No. UA3337 IAD-PHL delayed 1h 11m due to late inbound crew. This sucks! http://t.co/OXGVJ38dGz	0
81363	United	@united Could you reimburse us for our hotel and food after being stuck in Chicago last night?  Or give us credit towards another trip?	0
35494	VirginAmerica	@cla310212 @VirginAmerica First Class is awesome. Never flown @JetBlue	1
67613	United	The week's top 3 #travel #news: @united screws over monks and disabled, plus a terrorism fail http://t.co/fyRYzGSdqk http://t.co/IkVFKlFAA0	1
65700	American	@AmericanAir lets try this again. 4 px connecting in PHL from STT to flight 1796. They will hustle over but may need you to wait a minute.	0
164050	American	"Another day of travel, another screw up by @AmericanAir. I keep clicking ""standby for upgrade"" and yet I'm never added to the list.  Shocker"	0
102703	SouthWest	Hey @SouthwestAir if you're going to delay the flight 2+ hours, maybe don't delete my e-boarding pass from the app, just a thought	1
81321	American	@AmericanAir Is Flight 1355 delayed or cancelled?	1
115602	Delta	@DeltaAssist Though the delay was #Delta 's fault, but I BOOKED it thru ATL to my gate only to be told that my cnxn had LEFT?!?! #DeltaFail	0
49599	SouthWest	Wifi &amp; TV is not working on flight 4018. Glad I charged my devices yesterday when I got this email. @SouthwestAir http://t.co/CDPBGN7ZIL	0
21684	Delta	@DeltaAssist 6 hours delay then cancelled flight yesterday. Then endless delay again today. And this time this is NOT the weather!	0
122168	United	1 more bad cust service experience w/ @united &amp; I'm status matching to @delta. I predict it happens on my next flight (Mon)	0
45834	United	"@aloria There's a reason that never flying @united again is on my ""Raven Life List"" (things to do nevermore). http://t.co/CalGjBbN2L"	0
69655	VirginAmerica	@LetsGetLexi @TheAlfredoPlays @VirginAmerica oh you poor thing...	1
130155	AlaskaAir	@NVEileen, The delay is a bummer, but the people with @AlaskaAir have been really nice!	1
80653	American	@gosspl @AmericanAir FYI Boston schools are already cancelled for Tues&amp;Wed so find yourself a comfortable place asap &amp; find some food too	1
161121	SouthWest	@SouthwestAir oh no need! I wasn't mad at all. You took care of me as best you could, I just wanted to get home a bit sooner.	1
84601	SouthWest	@SouthwestAir I apologize, in retrospect I was in a heinous mood after a 5-hour delay due to the Midwest snowstorm and was frustrated when--	0
82676	American	@AmericanAir looks like I'm going to misconnect due to maintenance issue. Can you protect me on next flight?	0
61731	VirginAmerica	@usatodaytravel @peihuaku @VirginAmerica I'd have to agree.  I'm on a flight now, and I usually wait till my flight to eat.	1
33143	American	@billy935176 @AmericanAir holy shit	0
37145	American	What's the best way to file a complaint with @USAirways ?? Or @AmericanAir who I booked with?	1
46040	United	@united Beijing flight had wifi but #apple only no #andriod support stuck #howtotrainyourdragon #thanksfornap	1
167047	SouthWest	An hour+ delay for flight first thing in the morning... @SouthwestAir	0
30942	United	@united stinks at ohare.  I travel so much and have earned the gold level yet we have no benefit at security.  What's up with that	0
170083	American	Longg morning @dfwairport. Runway closed bec drainage issue &amp; @AmericanAir changed our gate twice &amp; now can't find a plane	0
32951	United	@united waiting on your plane at yyc airport for an hour with no updates to your customers. Never flying united again	0
38635	American	@AmericanAir you guys should tell your customers when they need to be at the US Airways terminal in advance. Making people miss flights.	1
21560	American	still waiting on a response from @AmericanAir to an email i sent several weeks ago. i'm so disappointed in this poor service. what happened?	0
20836	VirginAmerica	I'm leaving on a jet plane quite early this am.  Miss my family already. #werkcalls Happy to be flying @VirginAmerica...	0
172829	United	This is quite simply unacceptable. It's 2015! @united http://t.co/mNbJfs8CTP	0
15439	United	@united flt6014 ORD-JAX Lost crew delay Found! Still delayed 3+ hrs I will pay more for future flts to avoid @united. Cancel my mileage plus	0
101323	American	Who has a private jet and wants to get me?@AmericanAir / @USAirways cancelled the flight last night @DeltaAssist can't get us off the ground	0
14449	AlaskaAir	@AlaskaAir you should really address two poor operations! The check in at SLC is poorly designed-- and causes unnecessary delays	0
142352	American	@AmericanAir had the worst flight back from my honeymoon.Waited in line for 3 hours with computer delays to check in almost missed my fight!	0
142024	American	@AmericanAir  web services diagnosed issue as web site not fully compatible w ie10 many dates &amp; routes tested.	1
107651	AlaskaAir	@AlaskaAir Kudos to the ground &amp; flight crews on 24 tonight. Delayed to BOS &amp; now we have to change equipment. Great attitude all around.	1
157448	JetBlue	@JetBlue I saw the link is a great opportunity but the problem is that I live in Costa Rica, how do I take advantage of that opportunity?	0
97324	United	Very upset the 14000 miles I expected to get on a @united ticket bought back in OCTOBER will only be 5,000 because I depart 6 days into Mar!	0
66204	American	Complete debacle at @AmericanAir in MIA. And staff is as rude as they could be. Hundreds in line. #nightmare #fail	0
135727	Delta	Headed IAD-ATL-MLB on @Delta to see nationÃ¢â‚¬â„¢s top Autism specialist for my grandson, @DeltaAssist had cancelled all seats for family of 4.	0
27905	JetBlue	@jetblue - How I wish you didn't partner with @emirates, but rather flew there yourself. Miss your love &amp; service - True #JetBlue fan!	1
13487	SouthWest	@SouthwestAir was terrible last night with the 3 hour delay.. Flight 597. Not the 1st time. How can I be convinced to ever take SW again?	0
40469	United	@united Ear pains recently? It's conceivably mumps! Go get some support. That can damage the ear for life	1
49834	American	It seems impossible for @AmericanAir to ever run on schedule. Literally every flight I've flown with AA this year has been disrupted. #fail	0
82027	Delta	@DeltaAssist this @Gogo Internet is brutal. Can't even stream iheart radio. Literally nothing. Missing #UKvsMIZZ game.	0
45990	American	@AmericanAir Horrible service. Never flying again with yall.	0
166068	JetBlue	Tweeting @JetBlue from the sky enjoying fly fi and eagerly awaiting blue chips 	1
97158	JetBlue	Which airlines have the best Ã¢â‚¬â€ and worst Ã¢â‚¬â€ #legroom http://t.co/EnYoyS1esK @JetBlue http://t.co/NiKZXL51PrÃ¢â‚¬Â	1
35041	American	@AmericanAir 1-month since AA cancelled a flight and still waiting on refund; 0 response to my email and AA provides no phone # to call	0
112921	American	@AmericanAir how do I contact your lost &amp;found? Looking for a brown leather makeup bag on flight 1066 from Mexico City to DFW this morning.	1
100512	Delta	Really @DeltaAssist - a two hour wait time on the phone this morning? Two Hours!!!	0
145808	SouthWest	@WilliamdeVry1 @SouthwestAir @MediaNiteRadio Ross and I will be there...but we are driving in...can't wait!	1
61882	United	Jewish Men Cause Flight Delay, Again http://t.co/FLufPdDCo6 @Delta  @DeltaNewsroom @united @British_Airways @VirginAtlantic @AmericanAir	1
20179	United	@LibertyBritt @united Why is a Hispanic pop star working for the airline?  Last album must have done poorly. Ã°Å¸Ëœâ€ž	1
102704	American	@AmericanAir we have been sitting on the plane for two hours at the gate waiting for a pilot. And the power ports aren't working	0
157938	JetBlue	@JetBlue handling compliments better than the current complaint from trip on May 11th.Hope JetBlue does the right thing by this loyal flier!	1
147615	AlaskaAir	@Delta @united @AlaskaAir can anyone help get my stranded friends from SLC to YYC? They need a medical procedure done and their car broke!	1
28496	VirginAmerica	@VirginAmerica so bummed I missed the one-day sale yesterday. Was looking forward to NYC winter extravaganzas!	1
115322	United	@plutokiller @united The one where the guy gets bitten by a kangaroo?  Yes.  It's the best thing I've seen on a tarmac!	1
57031	United	@saragazarek @Delta @united yes that's actually never the problem	0
130813	SouthWest	Livid in Vegas, delayed, again&amp; again&amp;again, @SouthwestAir decided to cancel a flight and combine two, then waited on crew, now pilots.	0
1093	American	Disappointed in @AmericanAir customer service. No follow up, no number to call, no bueno #customerservice #helpagirlout #callmemaybe	0
52978	VirginAmerica	@VirginAmerica Why is your safety video stuck in my head? Lol	1
143095	Delta	How I wish #Delta would upgrade my trip, Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­ I feel like I'm the only one who has never been upgraded @DeltaAssist @Delta #please #havemercy	0
74878	United	No matter how early you are flying, if it's @united there will always be a delay #fail UA4700	0
78391	American	@AmericanAir cancelled flight to Chicago! Loaded on a vehicle w/ no wings. Trying 2 make 915 flt 2 Mex. Tell Mr. American 3 hold my flight	0
103135	JetBlue	Hey @jetblue - enjoyed the flight from RDU to BOS this morning but the in flight TV was not working 	1
139247	AlaskaAir	Can't make this up- @AlaskaAir  airport worker found trapped inside cargo hold after takeoff http://t.co/2h8ilxnGtt	1
98942	AlaskaAir	@AlaskaAir is trying to charge $150 to fix a typo and I've been on hold with @Expedia for 35 minutes. ðŸ˜ 	0
20893	VirginAmerica	I'm stuck at DFW today, but I see a lot more #LOVE in my future! Congrats @SouthwestAir @VirginAmerica - my two fave airlines!	1
25792	JetBlue	Last road trip of the semester for @GoNUwhockey can't wait to get back on board with @JetBlue at #BOS this rainy morning! Off to #PIT #gonu	1
149985	American	@AmericanAir never done anything like mum wanted to before she's 80. So we're coming!!	1
69993	American	@AmericanAir up to the same ol shhh! Terminal changes, multiple delays at DFW! This is getting old! #1501 #nocustomerservice	0
161886	SouthWest	My flight was delayed 4 times in an hour and now its leaving after midnight and a 50 minute wait to talk to a  service rep @SouthwestAir	0
108642	American	Usually fly @AmericanAir but flew @AlaskaAir twice recently. Went American again yesterday. Switching to Alaska if they'll have me.	0
19456	AlaskaAir	Grateful for my @SennheiserUSA headphones to help cancel out the sound of my neighbors criticizing the hardworking @AlaskaAir flight crew	1
42757	American	hey @AmericanAir will you status match #alaskamvpgold75k ? having too many issues and AA seems to be getting all my biz lately anyway	1
17772	SouthWest	@AltheDentist as soon as the complaint to @SouthwestAir is finished and sent I'll tell you the whole story.	1
101711	American	@AmericanAir + @USAirways My morning flight #826 just got cancelled to Charlotte but I need to make a connection to SJO. On hold #HELP	0
73487	United	@united has the worst domestic #firstclass http://t.co/i4Hc2VQN0m	0
3437	Delta	@geeksarepeople2 @deltaassist on same flight, connecting w/ DL4749 with minutes to spare. Wonder who broke the bracket?	1
